episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/actor_loss,info/learner/default_policy/critic_loss,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q,info/learner/default_policy/mean_td_error,info/learner/default_policy/td_error
-1370.003329142783,-1587.7261341454046,-1499.8738916963487,3000.0,0,8,33000,False,8,11,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-45-59,1612428359,26.004607439041138,253.88289880752563,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,253.88289880752563,0,11,ce577_00000,0,"[-1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",20.086,6372.62,3.019,33000,480128,30080,73.54594594594595,32.58918918918919,0.0,0.2527473568916321,0.09027587622404099,-0.25871509313583374,-0.022638993337750435,-0.4966484308242798,0.7557055950164795,"[ 6.522023    6.1372986  -0.67180395  3.6025224  -1.4036651   0.69794023
  0.45675132  5.77721     0.44780692 -0.03166255 -0.53320754 -1.0616634
  0.5425452   1.5154599   2.4911175  -0.27144402 -1.2073421  -0.01871001
  1.3504304   1.1910709  -0.95880216  1.3559144  -0.76901424 -0.61882484
 -0.298644   -1.1035074   0.9439436   2.210608    0.11980698 -0.7124638
 -1.0605285  -1.0683944  -1.4201648   0.20777614  3.8977919  -0.5571383
  2.629695    1.1660208   0.8658248  -0.2999664   1.0414143   0.61435986
  0.73837376  0.7957263  -0.11596895  1.3977425  -1.4716225   1.1230075
  0.22538954 -1.0788772  -0.80834144 -0.9290868  -1.3500519  -0.8517244
 -1.4239678   0.6603353   0.49140772  2.4678946   2.8945894  -0.52736866
 -0.4061277  -0.67466056 -0.552922   -0.73703146 -0.5802012   5.2184086
  0.9590043   4.283516    0.41775844  2.422327    0.9362972   2.2929115
 -0.35084862  0.30940446  0.4669159   1.4990319   1.395741    0.61901534
  0.7329775   5.217063    5.207592    3.067605   -1.8883818   3.984009
  2.9151688  -1.4842162  -0.575968   -0.04367319 -1.4884279   1.5991617
  1.3855705   0.69985723  0.65668    -1.0340543   1.4731008   6.629855
  0.92153114  1.0587935  -1.2390124   1.3332198  -1.4483881  -0.6356611
 -0.14080298 -0.46481073  0.81576073  0.6070579  -0.6395426  -0.27009833
  3.6048303  -0.58574307 -0.60484767  0.53321505 -0.25276282  1.7599978
  0.7965182   5.2039146   4.606597    1.254071    3.2977736   0.69945085
 -0.44035736  0.8526964   0.33536136 -0.475331   -0.7729312  -0.04939443
 -0.23815155 -1.2209319 ]"
-1370.003329142783,-1587.7261341454046,-1499.8738916963487,3000.0,0,8,36000,False,8,12,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-46-25,1612428385,25.834577560424805,279.71747636795044,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,279.71747636795044,0,12,ce577_00000,0,"[-1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",19.185,6671.897,2.972,36000,528128,33088,73.95945945945945,32.80000000000001,0.0,0.29901692271232605,0.08084508776664734,-0.30451148748397827,-0.01998147740960121,-0.5194031596183777,0.6899416446685791,"[ 2.0533054   1.4868702   1.1307583  -0.9761436  -0.9228005  -1.0569746
  0.2000174   0.5087185   0.16232488  1.175094    0.6094239  -0.2654915
 -0.58940697 -0.66023564 -1.2149956   1.2556064   1.3122524   1.7325602
  0.871805    0.6652969   0.03964269 -0.5348989   0.7520509  -0.5248179
  1.3068821   3.5389442   1.2704978   0.38616    -0.3959229  -0.73664314
 -0.7456092   0.8484363  -1.4222126   0.05994165  4.1113343   0.61836946
  5.1846704   0.43408644 -0.19851828 -0.48893282 -0.50077873 -0.32209456
  4.5422173  -0.5148549   6.7996125   1.394897    0.12810001  0.01740187
  0.23009798 -0.47793227  4.150142    0.9972267  -0.6734419  -0.484717
  0.7706193  -1.0449104   0.2818821   5.277306    0.5005207  -1.5178683
 -0.525798   -0.39183015  0.2693354   1.0308441  -0.09287953  0.5637623
 -0.28498036  1.2465122   1.4932437  -0.34362096 -0.25285926  5.02308
  5.716433    0.2736193  -1.6761137  -2.2272491   0.2025719  -0.07200426
  0.24365878  0.9201954  -2.073091    0.5516417   6.3708973   4.627221
  0.06389225  0.6329783  -1.1671653   1.6818671   1.7713549   0.21526754
  0.2920044   1.4426292  -0.70750713 -1.2667098   0.51562935  2.4894981
  0.51281416 -0.8017323  -0.17047891  2.748693   -0.6011189   2.2746472
 -1.0893137   4.5876894   0.25958347  5.3356924  -0.961185    2.162068
  1.1164279   0.38554227  0.7724135   0.6633998   0.15307277  0.28167582
 -0.64427936 -0.617031    0.5384151  -0.33931646  0.8348925  -0.16258028
 -0.49051347  1.7350162  -1.6538768  -0.5918167   5.0849085   0.20707703
 -0.39417407  0.08472914]"
-1370.003329142783,-1587.7261341454046,-1499.8738916963487,3000.0,0,8,39000,False,8,13,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-46-50,1612428410,25.612939834594727,305.33041620254517,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,305.33041620254517,0,13,ce577_00000,0,"[-1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",19.566,6541.965,2.185,39000,576128,36096,73.43888888888888,33.00555555555555,0.0,0.30441954731941223,0.07018507272005081,-0.3108934462070465,-0.022194312885403633,-0.5398709774017334,0.5887485146522522,"[-0.9192198   0.9794109  -0.6418932   0.02560449  0.85480917  0.41151157
 -0.0352115   0.37659207  0.87129927  1.6973509   0.96498966 -0.6361453
 -0.91211104 -1.1058462  -0.6414966  -1.356709    1.3293984   2.964732
 -0.8351969   4.3250885   0.37695777 -0.45271784  0.5705792  -1.3837352
 -0.29113185 -0.8851526   0.4320755  -0.59992665 -0.27372247  4.460988
 -0.13006842  4.5922155  -0.5741856  -0.7103134   0.53839123 -1.4031126
  0.5466782   0.90061724 -0.7219007  -2.0026693   4.4988422   0.87141895
 -0.51138794 -0.28549063  0.6645398  -0.8405291  -0.1742079  -0.43001965
  2.6306505   0.2166881  -0.16296148 -0.41963214  0.7941488   5.3656034
  4.9102416   1.5745113  -0.6597453  -0.3483251   1.5082426   4.7800255
 -0.95500237  0.02401483 -1.2732933   1.1113205   0.43595916 -0.76813966
 -0.80510813 -0.26993638 -0.7329933   0.52116525  1.1376488   5.091668
  0.6467627   0.6161919  -1.2011765  -1.4897562   4.3254976  -0.30486518
  1.955561   -1.0773857   0.20199174 -0.35186547  0.32391354 -0.69163257
  0.09912246 -0.9104186   1.0044022  -0.3863184   1.6144104   0.21060205
  0.1219112   0.41912603  0.1409583   1.8565583   2.6525002   1.4073728
  0.6486807   0.6269621  -0.36384022  0.6400137  -0.5066295   2.6749282
  3.8426485   2.1491292   2.1622214   4.4973764   3.6284885   1.7393286
 -0.4684567   2.1192634  -0.60673475 -0.24449855 -1.8009641   0.08366212
 -0.7436654  -0.3768124  -0.572242    0.47018498  2.4998386   0.02330917
  4.3743353   0.25981647 -0.28152218 -0.74146944  0.25930205 -0.47911566
 -0.75276005  1.208828  ]"
-1370.003329142783,-1587.7261341454046,-1499.8738916963487,3000.0,0,8,42000,False,8,14,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-47-17,1612428437,26.1635160446167,331.49393224716187,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,331.49393224716187,0,14,ce577_00000,0,"[-1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",17.41,7352.211,2.215,42000,624128,39104,74.74054054054054,33.22432432432432,0.0,0.30984553694725037,0.06172604113817215,-0.3172263503074646,-0.026301324367523193,-0.548760712146759,0.5168833136558533,"[-1.947725    0.7558863   0.10424674 -1.7742602   0.85370344  5.4737844
  0.57808423  0.27835214 -0.65863776 -0.10980976  0.7577504   0.39621207
  0.70215106 -1.253905    0.686548   -1.1133521  -0.5432735  -0.24178657
 -0.24914527  0.42178756  0.6461557  -1.4011341  -0.16368875 -0.6793803
  0.87064976  0.8347787  -0.60863507  1.5484377  -0.06015757 -0.2911051
 -1.3415804  -0.9894919   0.7859764  -1.3432662   3.7477298  -0.6911102
  0.6457356   5.3386106  -0.65896165 -0.5838052  -0.710739    1.1867015
 -0.8700186   0.7540599   5.3145843   1.2574809   1.0967319  -0.8650984
 -0.6884594   5.868561    1.1933563   0.50485647  0.5045489   5.176331
  6.2008348  -2.1801748  -0.928707    1.1056547  -0.3134201  -0.46463653
 -1.3662484  -0.8225405   1.3811098  -0.28482437  0.81856644 -0.82857794
  4.7535906  -0.63588953 -1.768991   -0.6933649  -0.9341749  -0.59742427
 -0.49450117  3.7507396   0.44137543 -0.32295603  1.4012028   0.7312575
 -1.8397179   0.48084253  0.6914594   0.9904829  -0.747633    4.714286
  0.15927061  0.79883575 -0.02975288  0.08746386 -0.33007735  0.62677234
 -0.63851863  0.167981    0.12024626  0.4750656   1.7662973   6.181526
  0.25481468  0.6807917  -1.3638422   1.0979204  -1.3897071  -0.90296096
  0.77630895  0.42927608  0.34226745  0.49488822 -0.42942002  4.846288
 -0.20170045  0.43870604  0.24054801  0.96509373 -1.201046    0.11301115
 -1.5395192  -0.6669494   1.9324881   0.75032496  0.2329795  -0.6711439
  0.63269484  0.3063397   1.6104797  -0.44803965  4.011423    1.0655444
  4.5651555  -0.8799492 ]"
-1370.003329142783,-1587.7261341454046,-1499.8738916963487,3000.0,0,8,45000,False,8,15,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-47-42,1612428462,25.492947578430176,356.98687982559204,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,356.98687982559204,0,15,ce577_00000,0,"[-1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",17.028,7516.937,2.969,45000,672128,42112,73.56216216216215,33.4081081081081,0.0,0.3251420259475708,0.05032971873879433,-0.33309656381607056,-0.02888726070523262,-0.5492904782295227,0.38417527079582214,"[-0.45632797  0.96481544 -0.47773403 -0.8643248  -0.7698966  -0.56775975
  1.105057    0.6076999   1.721614   -2.1307013  -0.8553437  -0.72497797
 -1.4148408   1.1671985   1.2995024   3.1775727  -0.36838198 -0.94470227
  3.743488    0.6010943   0.45844623 -0.6780709   0.46668607  0.985526
 -0.676857   -0.48004812  1.539315    3.3940597   1.0426855  -0.7899969
  1.2060853   0.5516171   0.6161886  -0.7272829  -0.45648167  0.98083717
  0.11311549 -0.8891469   1.4497674   0.82698655  0.58919764  2.0712414
  4.464346   -0.89679134 -0.8435806  -0.21604306 -0.17082164  0.05016455
  5.06534    -0.27997318 -1.1836426  -0.48553658 -1.1934581  -0.5664054
  2.7800698   0.1570735   3.4768405  -0.12143874 -0.8007778   0.9845524
 -0.6300976  -0.51582    -1.7202313  -0.33062145 -1.1395838  -2.3578196
 -0.22709444  1.0108855  -1.1178777   0.34975132  0.74730015 -0.25831735
 -1.7496464  -0.7437816  -0.6250858  -1.2358055   2.4875026  -0.8263426
 -0.5845827  -1.6958396   1.6338916   5.82006     0.9367596  -0.4307147
  1.3693125  -0.78989863 -0.26734766  0.80279696 -0.885779    0.03608724
  0.8932762   0.8578725   1.3577791   1.0552237   1.075706    0.5131445
  0.15189743 -0.90118414  5.034242    1.2390251   0.19350722 -0.7536144
  1.3360565   2.4224896  -0.41681913  5.8963957   0.4036434  -0.84106994
  0.3025004  -0.87462515  1.0196075  -0.9901289   0.46117207  4.177067
 -0.6624044   0.11379397  0.59741735 -0.80222464  0.256138   -0.42185926
 -0.79976404  4.758756   -0.52712023  1.2532885   0.91406333 -0.5816028
 -0.51936066 -1.7067509 ]"
-595.6038191954668,-1587.7261341454046,-1104.7114610718825,3000.0,8,8,48000,False,16,16,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-48-12,1612428492,30.124435424804688,387.11131525039673,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,387.11131525039673,0,16,ce577_00000,0,"[-733.3255674091048, -595.6038191954668, -695.0163908662004, -717.3453748079677, -756.2591461667444, -794.9241889177187, -767.9199455174585, -615.9978106986695, -1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",20.289,6308.944,2.56,48000,720128,45120,73.06511627906977,33.59302325581396,0.0,0.349124550819397,0.03887549415230751,-0.3541511297225952,-0.03665792569518089,-0.5548923015594482,0.18017949163913727,"[ 3.6758664  -0.6181397   0.17300743  0.46227574  1.3401581  -1.1535845
 -0.5458706  -1.2019662  -1.176237   -0.47994682  0.22317618 -0.9476753
  0.5572777  -0.56087816 -0.56757826  0.667052   -0.58482915  4.1645823
  0.561797   -0.37695834 -0.69765943  1.0191114  -0.9586203   0.4402485
 -0.8248925  -2.0758598  -0.7198504  -0.82565236  0.9697864   0.25487152
 -0.5038254  -0.60133123 -0.5678038  -0.4662241  -0.7656485  -0.9516743
 -0.20108154 -0.7742313   0.9814136  -0.32700753  5.00655     0.3207119
 -0.2629189   3.023085    0.43015745  0.8133695  -0.5514022   0.58686876
  2.5714748   4.5839343  -0.3583964   0.08894995 -0.14369649 -0.04874042
 -1.0448768  -0.44543463 -0.64357877  0.59945226  0.89869905  0.44241086
 -0.08060405 -0.7254379  -0.7420924   0.9493433   1.5280929   4.2678328
 -1.3668866  -0.6320665   0.03490132 -0.3758076  -0.79510987 -1.2986097
  1.82351     0.22367385  0.9893733  -0.27977076 -0.7940891   0.3727247
  0.06985429  4.5877476  -0.23030272 -0.6231257  -0.43279022  0.3601793
  1.107437    0.37821952 -0.2519296   1.5821407  -0.6938073  -1.220612
 -0.5321497  -0.6090698  -0.6632606  -1.9416695   0.7697216   1.285628
  0.8332958  -0.6797768   0.05426171 -0.32413307 -0.8927205   5.919517
 -0.5297756  -1.0805607  -0.40591815 -2.118457   -0.5436319  -0.8645822
  0.04360339 -0.06221947  0.38497633  3.5766397  -0.46031597 -0.20399487
 -0.33889228  0.11509085  0.49703318 -0.5890603  -0.41889864 -0.13571337
 -0.4589513   3.965507    0.7454152   0.42458582  0.99007124 -0.7265099
 -0.47590965 -1.100406  ]"
-595.6038191954668,-1587.7261341454046,-1104.7114610718825,3000.0,0,8,51000,False,16,17,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-48-38,1612428518,25.664713859558105,412.77602910995483,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,412.77602910995483,0,17,ce577_00000,0,"[-1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834, -733.3255674091048, -595.6038191954668, -695.0163908662004, -717.3453748079677, -756.2591461667444, -794.9241889177187, -767.9199455174585, -615.9978106986695]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",18.291,6998.088,2.455,51000,768128,48128,73.51666666666667,33.74722222222222,0.0,0.3250478506088257,0.04900750517845154,-0.33526545763015747,-0.03235693648457527,-0.5624750852584839,0.32161882519721985,"[ 5.0768852e+00 -2.7329832e-01 -4.9542725e-01 -2.9858795e-01
 -1.8195951e+00  8.5980958e-01  7.7389938e-01  5.3856049e+00
  2.5723344e-01  1.0418987e+00 -6.0683107e-01 -5.1159871e-01
  3.2619720e+00  6.5983534e-01  2.2245512e+00  6.0105997e-01
 -7.5537431e-01 -4.9346352e-01 -1.6761369e-01  4.9672389e+00
  5.2831769e-01 -1.1453874e+00 -6.4378583e-01  2.2110646e+00
 -7.1214527e-01  2.8857052e-01 -2.0035508e+00  6.7940962e-01
  6.6819727e-01  5.0778432e+00  5.0306721e+00  1.6351908e-01
  1.1712760e-03  1.2652009e+00 -1.4967287e+00  2.6067948e+00
 -4.7442582e-01  7.2112262e-01 -1.6362121e+00 -7.2780114e-01
  9.2923230e-01 -2.5617628e+00  1.8362068e+00 -1.6420171e-01
 -3.8529882e-01 -5.6588411e-01  9.8375165e-01  3.7939018e-01
  4.8198110e-01  8.0387735e-01 -1.4276620e+00 -1.0396459e+00
  6.8257833e-01  4.2630950e-01  4.6144581e+00 -8.4178638e-01
  5.0130749e-01 -3.6562103e-01 -1.4896148e+00  1.0283048e+00
  3.3326921e+00 -6.7571521e-01 -5.3070378e-01  5.4049885e-01
 -5.9348071e-01  3.9358592e-01  3.6092612e-01 -4.2790151e-01
 -5.7075250e-01 -8.7440896e-01 -7.3517883e-01 -5.3291690e-01
 -1.2650449e+00  1.1662071e+00  3.5025823e-01  2.5491759e-01
  3.4551564e-01 -6.7381465e-01 -5.6823081e-01  4.8609298e-01
  3.2175133e+00  8.2045496e-01 -6.0292470e-01 -7.7927238e-01
 -6.0088730e-01 -8.4317625e-01 -6.0739517e-01  1.6613849e+00
  9.3833947e-01  2.0528095e+00  2.6680079e+00  4.4738889e-01
  2.1063957e+00  2.7163276e-01 -2.1417682e+00  6.8352896e-01
 -5.7045299e-01 -1.6254182e+00  5.2739555e-01  6.6587561e-01
 -8.4278738e-01 -8.7017143e-01 -7.4463499e-01  3.5226831e-01
  7.1939516e-01 -9.9541807e-01 -1.5716467e+00 -8.0788374e-01
  3.2366937e-01  2.9988968e-01 -6.4748567e-01  7.0479667e-01
  8.3138001e-01  3.9181525e-01  7.8504348e-01 -6.1171043e-01
 -5.9726095e-01 -5.0485522e-01 -5.9803516e-01 -3.5876369e-01
 -8.3699793e-02 -1.1789544e+00  7.9867768e-01 -3.8691145e-01
  5.3728950e-01 -8.9629954e-01 -1.0971655e+00  6.2287240e+00]"
-595.6038191954668,-1587.7261341454046,-1104.7114610718825,3000.0,0,8,54000,False,16,18,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-49-04,1612428544,25.86640429496765,438.6424334049225,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,438.6424334049225,0,18,ce577_00000,0,"[-1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834, -733.3255674091048, -595.6038191954668, -695.0163908662004, -717.3453748079677, -756.2591461667444, -794.9241889177187, -767.9199455174585, -615.9978106986695]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",20.363,6285.845,2.893,54000,816128,51136,73.13513513513512,33.9081081081081,0.0,0.30960604548454285,0.0583999864757061,-0.3179469406604767,-0.03267483413219452,-0.5539757013320923,0.3084210455417633,"[ 0.88379145 -0.92318976 -0.9280281  -0.46891633 -0.26200926 -0.95036006
  1.1400899   0.59407     0.82735044 -0.17801556  0.4893412  -0.8981054
 -0.44853857  4.854107    0.98976076 -1.0844359   1.3257744  -0.45216763
 -0.87198234  5.4770446  -0.5508036   0.40436178  0.09581217 -2.1031303
  1.3967217   1.3931682  -1.8716516   0.28146887 -0.75207293 -0.6157112
 -0.49304935  0.97012603 -1.7494719  -0.46794757  0.44092983  0.6219759
  1.0586629   5.954239    0.32224348 -0.44186488 -0.28448358  3.3595042
  0.60802233 -0.33802992  0.70102906 -0.8537005   0.9578885   0.11139524
  0.7981719  -0.34254056 -0.53432745 -1.1790507  -0.4415909  -0.86174035
 -0.62430555  0.38376367 -0.14161608 -1.4507606  -0.33221325  6.411726
 -1.438792   -1.6874862  -0.5476241  -0.5707022  -0.37694466 -0.29277113
 -1.1940869  -0.69833606 -0.31817865 -1.9802444  -0.31557992  4.4926796
  2.4464755   0.57872164 -2.3508174   0.25588214 -0.7285428  -1.9126499
 -0.60409135  0.75000405  0.7149197   1.8958607   1.7048787   0.26214263
  0.36525318 -0.3107795  -0.4540843  -0.30972022  0.24520156 -1.1267744
 -0.70119226  0.48031536 -0.9052316  -0.2828274  -0.9037834   4.6308923
 -0.68925077 -1.1909306   0.49589142 -0.33444566  4.904955    3.7599492
  2.2090516  -0.4244839   3.8952494   5.5640526  -0.47625548 -0.79083
 -0.24675286  5.013284   -0.7527247   0.5191073   0.5641086   0.39062035
 -0.6971794   5.3882856  -0.40180016 -1.9065406  -0.57581574 -0.51524174
 -0.275486    1.1224166   0.02994329 -1.4810975  -0.47078857 -0.33915335
 -0.02555662 -0.55340195]"
-595.6038191954668,-1587.7261341454046,-1104.7114610718825,3000.0,0,8,57000,False,16,19,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-49-30,1612428570,26.19691252708435,464.83934593200684,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,464.83934593200684,0,19,ce577_00000,0,"[-1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834, -733.3255674091048, -595.6038191954668, -695.0163908662004, -717.3453748079677, -756.2591461667444, -794.9241889177187, -767.9199455174585, -615.9978106986695]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",18.983,6743.025,2.17,57000,864128,54144,73.60810810810811,34.06486486486485,0.0,0.2851954996585846,0.06691022962331772,-0.2937391400337219,-0.022748859599232674,-0.5390648245811462,0.4395062327384949,"[ 2.6655917   0.80538744  4.4754634  -1.2485349   1.2065177   4.366043
  1.8243246  -1.6122524  -0.67697364  1.2276468   1.2052555   0.14818794
  5.7478304  -0.77461076 -0.4336173   0.651047   -0.1681476   0.3640529
  3.7153375  -0.36285543  0.7025136   0.929111   -0.12465507 -0.35773024
  0.5887506   0.58517236 -0.32352275  0.4307975  -0.7543788  -0.5697886
  0.75803375  0.24321803  0.4059118  -0.613554   -1.1800418  -1.6684344
 -0.44589588 -1.2114794   0.32643157  1.6041721  -0.44126043 -0.68080413
 -0.4749458   0.7960192  -0.5871891  -0.2698431  -0.5596363  -2.3225722
 -0.9630318  -0.3740722  -0.46443814  0.12444994 -0.79174674 -0.8695539
  0.8941376  -0.13555956 -0.38122508 -0.19277313 -0.24449532  1.1648965
 -0.14467736 -0.07320595  0.37377915  5.564991   -1.1133094  -0.56428015
 -0.7617274   1.1324618   0.38561392  0.12097883  1.167445    0.5302421
 -0.91624045  4.9627514  -0.6496179   0.9338788   1.196529   -0.8894752
 -0.8292855   5.8557835  -0.6947203   6.8799515  -0.64541113  0.6697767
 -0.6108863  -0.72452515 -0.40955138 -1.640382   -0.8328311  -1.1799805
 -1.3906794   1.243077   -0.5872313   0.7907761   0.44495443 -0.5029396
  4.9769306   5.0934286  -0.40941247  6.1086545  -0.31256872 -1.3605211
  4.709365    2.2753706  -1.5008447  -0.8693501  -0.5533464  -1.6660373
 -0.7036483   5.103425    5.1671734  -0.04002428 -1.1515572   0.45202997
 -1.7722462   0.6854619  -0.76165617 -0.38588434 -0.77328277 -0.41539332
 -0.52327836 -0.7236787  -0.32675624 -0.42204267  0.25716588 -0.56951666
 -0.14494208  4.045066  ]"
-595.6038191954668,-1587.7261341454046,-1104.7114610718825,3000.0,0,8,60000,False,16,20,45f3ce18509042b1bf37e6f617ec6153,2021-02-04_17-49-57,1612428597,26.64193630218506,491.4812822341919,32258,bmil-X570-AORUS-ELITE-WIFI,220.149.82.43,491.4812822341919,0,20,ce577_00000,0,"[-1421.8577825029304, -1572.7508725481273, -1370.003329142783, -1512.7365271034864, -1587.7261341454046, -1562.814420851812, -1566.5847699022627, -1404.5172973739834, -733.3255674091048, -595.6038191954668, -695.0163908662004, -717.3453748079677, -756.2591461667444, -794.9241889177187, -767.9199455174585, -615.9978106986695]","[3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]",19.774,6473.214,2.68,60000,912128,57152,74.51578947368422,34.24473684210527,0.0,0.31575044989585876,0.028630446642637253,-0.3248218595981598,-0.08891549706459045,-0.5445794463157654,-0.07711130380630493,"[ 5.8157045e-01  7.0505953e-01 -3.0356416e-01 -4.8638731e-01
 -6.7427731e-01 -4.1038847e-01 -5.8785409e-01 -3.7305093e-01
 -1.9066453e+00 -9.9330485e-02 -3.2465428e-01 -2.5482923e-01
 -5.5593479e-01 -1.3618671e+00 -7.5038642e-02 -1.7811463e+00
  6.8331921e-01 -1.0485933e+00 -1.5828671e+00 -1.7852819e-01
 -1.2214658e+00 -9.9471545e-01  5.2275753e-01 -3.8964754e-01
  7.1204221e-01 -1.7312853e+00 -2.0588007e+00  1.0561967e+00
  1.2747842e+00  5.5977470e-01 -7.6854563e-01 -4.1608858e-01
 -6.6401911e-01  5.8246922e-01 -4.1570666e-01 -2.1745644e+00
  1.1002674e+00  1.0800362e-03 -1.3288984e+00 -5.5873799e-01
 -6.3085246e-01 -1.0654078e+00 -3.5129169e-01 -3.5708520e-01
  3.7786231e+00  1.3391104e-01 -1.8497415e+00  5.9315544e-01
  3.9450333e-01  5.2717566e-01 -6.9764918e-01  3.5387511e+00
 -1.9694456e-01 -3.5873491e-01 -1.0075176e+00  1.2064871e-01
 -5.0681174e-01 -5.2012193e-01  5.9531313e-01 -3.5292947e-01
 -3.0196607e-03 -2.6163170e-01 -2.6166978e-01 -8.4027743e-01
 -1.3370373e+00  6.1288178e-01 -3.5540286e-01  1.2668759e+00
 -2.3938447e-01 -2.8363997e-01  9.6675086e-01 -5.8365750e-01
  8.7493628e-02  9.4616687e-01 -5.7138634e-01  1.0861875e+00
 -5.9011328e-01 -1.4818099e-01 -2.3451656e-02  6.1803073e-01
 -8.0428165e-01 -2.2376320e-01 -1.9612712e+00 -7.7939314e-01
 -8.6977172e-01  9.0532959e-02  2.9752207e-01 -7.7949417e-01
 -3.5702699e-01  3.1706029e-01 -4.9192312e-01  5.1805270e-01
 -6.5933406e-01  3.6439738e-01  3.5654206e+00 -7.2051418e-01
 -3.4738940e-01  1.1705394e+00  8.2586825e-01 -1.6941602e+00
  7.6315957e-01  3.7413180e+00 -2.5363466e-01  1.0372570e+00
  4.4458609e+00 -4.9524251e-01 -2.1486706e-01  6.8131816e-01
 -1.1851581e+00 -1.9657730e+00 -1.4834847e+00  1.0333862e+00
  3.6039281e-01 -1.6552885e+00 -8.3099437e-01  1.4268753e-01
 -1.6669321e+00 -1.6415880e+00  6.2418234e-01  2.9269421e+00
 -6.6881418e-01  4.7822857e-01  1.2124345e+00  3.5204494e-01
  3.5212147e-01  1.3269253e+00  9.2657578e-01 -5.9879315e-01]"
